nuts_code,nuts_level,country,year,ai_adoption_share,n_firms
DE71A,3,Germany,2021,0.14214046822742474,3588
DE71B,3,Germany,2021,0.05049088359046283,713
DE71C,3,Germany,2021,0.10184978827724538,4488
DE71D,3,Germany,2021,0.07015590200445435,1796
DE71E,3,Germany,2021,0.07605531295487628,2748
DE721,3,Germany,2021,0.0742393509127789,2467
DE722,3,Germany,2021,0.0770485120260905,2453
DE723,3,Germany,2021,0.0857307249712313,1739
DE724,3,Germany,2021,0.0814207650273224,1830
DE725,3,Germany,2021,0.06382978723404255,846
DE731,3,Germany,2021,0.10325318246110325,2123
DE732,3,Germany,2021,0.07302533532041729,2685
DE733,3,Germany,2021,0.06643757159221077,873
DE734,3,Germany,2021,0.050724637681159424,1518
DE735,3,Germany,2021,0.06660746003552398,1126
DE736,3,Germany,2021,0.08411214953271028,1285
DE737,3,Germany,2021,0.040214477211796246,746
DE803,3,Germany,2021,0.08670820353063344,1926
DE804,3,Germany,2021,0.07135250266240682,939
DE80J,3,Germany,2021,0.041426324069218666,1908
DE80K,3,Germany,2021,0.04099493321050207,2171
DE80L,3,Germany,2021,0.03112391930835735,1735
DE80M,3,Germany,2021,0.040214477211796246,1119
DE80N,3,Germany,2021,0.04632152588555858,1468
DE80O,3,Germany,2021,0.04739336492890995,1477
DE911,3,Germany,2021,0.09393063583815028,2769
DE912,3,Germany,2021,0.07048458149779736,454
DE913,3,Germany,2021,0.16428571428571428,700
DE914,3,Germany,2021,0.04865556978233035,781
DE916,3,Germany,2021,0.046181172291296625,1126
DE917,3,Germany,2021,0.08463251670378619,450
DE918,3,Germany,2021,0.05717151454363089,997
DE91A,3,Germany,2021,0.042682926829268296,820
DE91B,3,Germany,2021,0.09193776520509193,707
DE91C,3,Germany,2021,0.08250460405156537,2716
DE922,3,Germany,2021,0.04225878833208676,2674
DE923,3,Germany,2021,0.08210059171597633,1352
DE925,3,Germany,2021,0.05073720728534258,2306
DE926,3,Germany,2021,0.10121457489878542,494
DE927,3,Germany,2021,0.038917089678511,1182
DE928,3,Germany,2021,0.061239731142643763,1339
DE929,3,Germany,2021,0.09329920893438809,12894
DE931,3,Germany,2021,0.11735330836454431,1602
DE932,3,Germany,2021,0.02466091245376079,814
DE933,3,Germany,2021,0.051622418879056046,2713
DE934,3,Germany,2021,0.027950310559006212,322
DE935,3,Germany,2021,0.06426886792452831,1696
DE936,3,Germany,2021,0.046740467404674045,813
DE937,3,Germany,2021,0.05456936226166995,1521
DE938,3,Germany,2021,0.041379310344827586,1015
DE939,3,Germany,2021,0.043035631652012955,2162
DE93A,3,Germany,2021,0.05065123010130246,691
DE93B,3,Germany,2021,0.03474903474903475,1295
DE941,3,Germany,2021,0.05534351145038168,524
DE942,3,Germany,2021,0.043243243243243246,555
DE943,3,Germany,2021,0.08538812785388128,2191
DE944,3,Germany,2021,0.10066328521264144,2564
DE945,3,Germany,2021,0.02872531418312388,557
DE946,3,Germany,2021,0.03855721393034826,1612
DE947,3,Germany,2021,0.03436426116838488,1747
DE948,3,Germany,2021,0.05516596540439458,2139
DE949,3,Germany,2021,0.05642504118616145,4856
DE94A,3,Germany,2021,0.051964512040557666,789
DE94B,3,Germany,2021,0.06414473684210527,1827
DE94C,3,Germany,2021,0.0814070351758794,1990
DE94D,3,Germany,2021,0.06002728512960437,1466
DE94E,3,Germany,2021,0.05956722586919524,4113
DE94F,3,Germany,2021,0.05550699300699301,2288
DE94G,3,Germany,2021,0.09455587392550144,698
DE94H,3,Germany,2021,0.04918032786885246,427
DEA11,3,Germany,2021,0.14907427897027367,13559
DEA12,3,Germany,2021,0.08319242475481907,2957
DEA13,3,Germany,2021,0.1298658273977141,6037
DEA14,3,Germany,2021,0.07244444444444445,2250
DEA15,3,Germany,2021,0.06879073135409124,2762
DEA16,3,Germany,2021,0.06492718446601942,1648
DEA17,3,Germany,2021,0.06224899598393574,1496
DEA18,3,Germany,2021,0.05993690851735016,1268
DEA19,3,Germany,2021,0.04997223764575236,1801
DEA1A,3,Germany,2021,0.06867329047340737,3423
DEA1B,3,Germany,2021,0.0611439842209073,3549
DEA1C,3,Germany,2021,0.0848838997385822,6504
DEA1D,3,Germany,2021,0.08473479948253558,4639
DEA1E,3,Germany,2021,0.06395851339671564,3472
DEA1F,3,Germany,2021,0.057291666666666664,4032
DEA22,3,Germany,2021,0.15064365927143247,3651
DEA23,3,Germany,2021,0.144179014212277,16537
DEA24,3,Germany,2021,0.11379986919555266,1529
DEA26,3,Germany,2021,0.07071713147410359,2009
DEA27,3,Germany,2021,0.06493821177610855,4129
DEA28,3,Germany,2021,0.05508749189889825,1543
DEA29,3,Germany,2021,0.06117247238742566,2354
DEA2A,3,Germany,2021,0.0641254007837549,2808
DEA2B,3,Germany,2021,0.07991940899932841,2978
DEA2C,3,Germany,2021,0.08770906262154804,5142
DEA2D,3,Germany,2021,0.13204927988894674,5766
DEA31,3,Germany,2021,0.054411764705882354,680
DEA32,3,Germany,2021,0.062292909211398274,1509
DEA33,3,Germany,2021,0.10457516339869281,4590
DEA34,3,Germany,2021,0.05623648161499639,5549
DEA35,3,Germany,2021,0.057722929936305734,2513
DEA36,3,Germany,2021,0.0491609548570078,4231
DEA37,3,Germany,2021,0.06940353460972018,5432
DEA38,3,Germany,2021,0.05816876122082585,2786
DEA41,3,Germany,2021,0.08860759493670886,4108
DEA42,3,Germany,2021,0.08203125,4864
DEA43,3,Germany,2021,0.0463639250555732,3149
DEA44,3,Germany,2021,0.0554675118858954,1262
DEA45,3,Germany,2021,0.05595204110762204,3503
DEA46,3,Germany,2021,0.05297831457589899,3643
DEA47,3,Germany,2021,0.09933605720122574,3916
DEA51,3,Germany,2021,0.10200190657769304,3147
DEA52,3,Germany,2021,0.10223080976637977,5693
DEA53,3,Germany,2021,0.05240443896424168,1622
DEA54,3,Germany,2021,0.05529225908372828,1266
DEA55,3,Germany,2021,0.07450523864959255,859
DEA56,3,Germany,2021,0.0592401802962009,3107
DEA57,3,Germany,2021,0.05690072639225181,3305
DEA58,3,Germany,2021,0.05951572754016746,4420
DEA59,3,Germany,2021,0.04684788895315211,1729
DEA5A,3,Germany,2021,0.08673305493093479,3114
DEA5B,3,Germany,2021,0.05627009646302251,3110
DEA5C,3,Germany,2021,0.08310334253296535,3263
DEB11,3,Germany,2021,0.10103092783505155,1455
DEB12,3,Germany,2021,0.06848249027237355,1285
DEB13,3,Germany,2021,0.05184534270650264,1138
DEB14,3,Germany,2021,0.05343511450381679,1310
DEB15,3,Germany,2021,0.07373271889400922,651
DEB17,3,Germany,2021,0.05135802469135802,2025
DEB18,3,Germany,2021,0.0665163472378805,1775
DEB1A,3,Germany,2021,0.050790067720090294,887
DEB1B,3,Germany,2021,0.05851528384279476,2290
DEB1C,3,Germany,2021,0.058161350844277676,533
DEB1D,3,Germany,2021,0.05968688845401174,1022
DEB21,3,Germany,2021,0.0890302066772655,1258
DEB22,3,Germany,2021,0.05615942028985507,1104
DEB23,3,Germany,2021,0.06499429874572406,877
DEB24,3,Germany,2021,0.05272727272727273,550
DEB25,3,Germany,2021,0.06493506493506493,1002
DEB31,3,Germany,2021,0.08463949843260188,319
DEB32,3,Germany,2021,0.1474019088016967,944
DEB33,3,Germany,2021,0.08858603066439523,587
DEB34,3,Germany,2021,0.11239964317573595,1121
DEB35,3,Germany,2021,0.17146922803272857,2811
DEB36,3,Germany,2021,0.05821917808219178,584
DEB37,3,Germany,2021,0.07560975609756097,410
DEB38,3,Germany,2021,0.05415162454873646,554
DEB39,3,Germany,2021,0.08437067773167359,723
DEB3A,3,Germany,2021,0.06338028169014084,284
DEB3B,3,Germany,2021,0.06523765144454799,1073
DEB3C,3,Germany,2021,0.04588744588744589,1155
DEB3D,3,Germany,2021,0.04299065420560748,535
DEB3E,3,Germany,2021,0.07642487046632124,772
DEB3F,3,Germany,2021,0.06560283687943262,564
DEB3G,3,Germany,2021,0.084,250
DEB3H,3,Germany,2021,0.06277533039647577,908
DEB3I,3,Germany,2021,0.06438213914849429,963
DEB3J,3,Germany,2021,0.06852248394004283,1869
DEB3K,3,Germany,2021,0.0584070796460177,565
DEC01,3,Germany,2021,0.1266213712168005,3238
DEC02,3,Germany,2021,0.05897435897435897,780
DEC03,3,Germany,2021,0.04943820224719101,890
DEC04,3,Germany,2021,0.07537993920972644,1645
DEC05,3,Germany,2021,0.11521084337349398,1328
DEC06,3,Germany,2021,0.05263157894736842,665
DED21,3,Germany,2021,0.10565723793677205,6010
DED2C,3,Germany,2021,0.053864168618266976,2135
DED2D,3,Germany,2021,0.03758389261744966,1490
DED2E,3,Germany,2021,0.05014895729890765,2014
DED2F,3,Germany,2021,0.053409090909090906,1760
DED41,3,Germany,2021,0.08890807078118257,2317
DED42,3,Germany,2021,0.049265341400172864,2314
DED43,3,Germany,2021,0.05369718309859155,2272
DED44,3,Germany,2021,0.04987046632124352,1544
DED45,3,Germany,2021,0.05926251097453907,2279
DED51,3,Germany,2021,0.1053952321204517,6376
DED52,3,Germany,2021,0.05005268703898841,1898
DED53,3,Germany,2021,0.0539568345323741,1390
DEE01,3,Germany,2021,0.0564373897707231,567
DEE02,3,Germany,2021,0.09303882195448461,1494
DEE03,3,Germany,2021,0.09400479616306955,2086
DEE04,3,Germany,2021,0.034482758620689655,464
DEE05,3,Germany,2021,0.052788844621513946,1004
DEE06,3,Germany,2021,0.03424657534246575,730
DEE07,3,Germany,2021,0.07577268195413758,1003
DEE08,3,Germany,2021,0.04677846425419241,1133
DEE09,3,Germany,2021,0.041379310344827586,1305
DEE0A,3,Germany,2021,0.03865979381443299,776
DEE0B,3,Germany,2021,0.06213266162888329,1191
DEE0C,3,Germany,2021,0.04890219560878244,1002
DEE0D,3,Germany,2021,0.056910569105691054,615
DEE0E,3,Germany,2021,0.04702970297029703,808
DEF01,3,Germany,2021,0.0821806346623271,1232
DEF02,3,Germany,2021,0.08455467869222097,2661
DEF03,3,Germany,2021,0.09358669833729216,2105
DEF04,3,Germany,2021,0.03715846994535519,915
DEF05,3,Germany,2021,0.046409807355516634,1143
DEF06,3,Germany,2021,0.049244543928371576,1787
DEF07,3,Germany,2021,0.06915680473372782,2704
DEF08,3,Germany,2021,0.040596094552929084,1947
DEF09,3,Germany,2021,0.05973788479122219,3281
DEF0A,3,Germany,2021,0.04857142857142857,1050
DEF0B,3,Germany,2021,0.04352637403172261,2712
DEF0C,3,Germany,2021,0.040344514959202174,2207
DEF0D,3,Germany,2021,0.05511811023622047,3175
DEF0E,3,Germany,2021,0.04316546762589928,1390
DEF0F,3,Germany,2021,0.06736526946107785,3341
DEG01,3,Germany,2021,0.06591031874662345,1851
DEG02,3,Germany,2021,0.06231003039513678,659
DEG03,3,Germany,2021,0.16312741312741313,1036
DEG05,3,Germany,2021,0.08056042031523643,571
DEG06,3,Germany,2021,0.044444444444444446,765
DEG07,3,Germany,2021,0.04782608695652174,460
DEG09,3,Germany,2021,0.045112781954887216,666
DEG0A,3,Germany,2021,0.05105105105105105,333
DEG0C,3,Germany,2021,0.05144291091593475,797
DEG0D,3,Germany,2021,0.0705596107055961,411
DEG0E,3,Germany,2021,0.033942558746736295,383
DEG0G,3,Germany,2021,0.051418439716312055,564
DEG0J,3,Germany,2021,0.04383116883116883,616
DEG0K,3,Germany,2021,0.03467153284671533,548
DEG0L,3,Germany,2021,0.049924357034795766,661
DEG0M,3,Germany,2021,0.046468401486988845,538
DEG0Q,3,Germany,2021,0.06382978723404255,1082
DEG0R,3,Germany,2021,0.0641399416909621,1029
DEG0S,3,Germany,2021,0.09785932721712538,327
DEG0T,3,Germany,2021,0.0959409594095941,813
DEG0U,3,Germany,2021,0.059490084985835696,706
DEG0V,3,Germany,2021,0.046798029556650245,407
DE111,3,Germany,2022,0.1719671562391581,8648
DE112,3,Germany,2022,0.12806468440271257,3835
DE113,3,Germany,2022,0.11630780091775503,5667
DE114,3,Germany,2022,0.0802828618968386,2404
DE115,3,Germany,2022,0.1118421052631579,5168
DE116,3,Germany,2022,0.09431038299756475,4517
DE117,3,Germany,2022,0.11757021554539517,1531
DE118,3,Germany,2022,0.09251369446135119,3286
DE119,3,Germany,2022,0.09578544061302682,1044
DE11A,3,Germany,2022,0.08145766345123258,1866
DE11B,3,Germany,2022,0.08517887563884156,1174
DE11C,3,Germany,2022,0.08946322067594434,1006
DE11D,3,Germany,2022,0.11336176261549395,2814
DE121,3,Germany,2022,0.0976303317535545,1055
DE122,3,Germany,2022,0.19880119880119881,4004
DE123,3,Germany,2022,0.10062893081761007,4294
DE124,3,Germany,2022,0.08923884514435695,1905
DE125,3,Germany,2022,0.20256283883686546,2029
DE126,3,Germany,2022,0.15478218544658068,4109
DE127,3,Germany,2022,0.08553230209281165,1099
DE128,3,Germany,2022,0.10993740219092332,5112
DE129,3,Germany,2022,0.11401098901098901,1456
DE12A,3,Germany,2022,0.06788321167883211,1370
DE12B,3,Germany,2022,0.08457943925233645,2140
DE12C,3,Germany,2022,0.08601346297681377,1337
DE131,3,Germany,2022,0.13873038516405137,2804
DE132,3,Germany,2022,0.06520905255082471,2607
DE133,3,Germany,2022,0.07697368421052632,1520
DE134,3,Germany,2022,0.08766880673013062,4517
DE135,3,Germany,2022,0.07528840315725562,1647
DE136,3,Germany,2022,0.09577338129496403,2224
DE137,3,Germany,2022,0.08034744842562432,1843
DE138,3,Germany,2022,0.09953083109919571,2984
DE139,3,Germany,2022,0.08819133034379671,2007
DE13A,3,Germany,2022,0.06086341118188252,1413
DE141,3,Germany,2022,0.09848259446593276,3361
DE142,3,Germany,2022,0.13135985198889916,2162
DE143,3,Germany,2022,0.07567049808429119,2088
DE144,3,Germany,2022,0.14464099895941726,1922
DE145,3,Germany,2022,0.07327823691460054,1815
DE146,3,Germany,2022,0.07805372529143437,1974
DE147,3,Germany,2022,0.10214818062253397,2281
DE148,3,Germany,2022,0.09107413010590015,3305
DE149,3,Germany,2022,0.08333333333333333,1236
DE211,3,Germany,2022,0.12933968686181074,1469
DE212,3,Germany,2022,0.21584531266973242,27617
DE213,3,Germany,2022,0.125,1008
DE214,3,Germany,2022,0.10620399579390116,951
DE215,3,Germany,2022,0.07463884430176565,1246
DE216,3,Germany,2022,0.09426751592356689,1571
DE217,3,Germany,2022,0.09718387631143015,1811
DE218,3,Germany,2022,0.0973397823458283,1654
DE219,3,Germany,2022,0.09400921658986175,1085
DE21A,3,Germany,2022,0.10782241014799154,1419
DE21B,3,Germany,2022,0.10337439742903053,1867
DE21C,3,Germany,2022,0.12259507829977628,2235
DE21D,3,Germany,2022,0.06318956870611836,997
DE21E,3,Germany,2022,0.109353507565337,1454
DE21F,3,Germany,2022,0.10275983558426306,1703
DE21G,3,Germany,2022,0.07972270363951472,1154
DE21H,3,Germany,2022,0.17733236738307978,12423
DE21I,3,Germany,2022,0.07587768969422423,883
DE21J,3,Germany,2022,0.08110300081103,1233
DE21K,3,Germany,2022,0.08435802116099514,3497
DE21L,3,Germany,2022,0.13875088715400993,2818
DE21M,3,Germany,2022,0.065479056331247,2077
DE21N,3,Germany,2022,0.0794889992902768,1409
DE221,3,Germany,2022,0.11424731182795698,744
DE222,3,Germany,2022,0.08644859813084112,856
DE223,3,Germany,2022,0.08357348703170028,694
DE224,3,Germany,2022,0.09958217270194986,1436
DE225,3,Germany,2022,0.05216095380029806,671
DE226,3,Germany,2022,0.06478102189781022,1096
DE227,3,Germany,2022,0.07824933687002653,1508
DE228,3,Germany,2022,0.06976744186046512,2021
DE229,3,Germany,2022,0.050724637681159424,690
DE22A,3,Germany,2022,0.059880239520958084,1503
DE22B,3,Germany,2022,0.06143344709897611,879
DE22C,3,Germany,2022,0.07223796033994334,706
DE231,3,Germany,2022,0.09544468546637744,461
DE232,3,Germany,2022,0.12936507936507938,2520
DE233,3,Germany,2022,0.10071942446043165,695
DE234,3,Germany,2022,0.0858257477243173,769
DE235,3,Germany,2022,0.08005822416302766,1374
DE236,3,Germany,2022,0.05860113421550094,1587
DE237,3,Germany,2022,0.09268292682926829,820
DE238,3,Germany,2022,0.09164086687306501,1615
DE239,3,Germany,2022,0.07270029673590504,1348
DE23A,3,Germany,2022,0.07941176470588235,680
DE241,3,Germany,2022,0.09429477020602219,1262
DE242,3,Germany,2022,0.08646616541353383,1064
DE243,3,Germany,2022,0.12595419847328243,525
DE244,3,Germany,2022,0.08687258687258688,518
DE245,3,Germany,2022,0.08986928104575163,1224
DE246,3,Germany,2022,0.0811554332874828,727
DE247,3,Germany,2022,0.09031413612565445,764
DE248,3,Germany,2022,0.07875457875457875,1092
DE249,3,Germany,2022,0.07076566125290024,862
DE24A,3,Germany,2022,0.08270676691729323,665
DE24B,3,Germany,2022,0.06993006993006994,858
DE24C,3,Germany,2022,0.06406685236768803,718
DE24D,3,Germany,2022,0.1279887482419128,711
DE251,3,Germany,2022,0.09405940594059406,404
DE252,3,Germany,2022,0.14255167498218105,1403
DE253,3,Germany,2022,0.2,1435
DE254,3,Germany,2022,0.1312706518474016,6658
DE255,3,Germany,2022,0.057203389830508475,472
DE256,3,Germany,2022,0.04715909090909091,1760
DE257,3,Germany,2022,0.1083969465648855,1310
DE258,3,Germany,2022,0.08018867924528301,1060
DE259,3,Germany,2022,0.0970556161395856,1834
DE25A,3,Germany,2022,0.07317073170731707,1025
DE25B,3,Germany,2022,0.07565543071161049,1335
DE25C,3,Germany,2022,0.058212058212058215,962
DE261,3,Germany,2022,0.09690893901420217,1197
DE262,3,Germany,2022,0.09567901234567901,648
DE263,3,Germany,2022,0.13864306784660768,2034
DE264,3,Germany,2022,0.08158508158508158,2145
DE265,3,Germany,2022,0.04291845493562232,932
DE266,3,Germany,2022,0.09697732997481108,794
DE267,3,Germany,2022,0.09881422924901186,759
DE268,3,Germany,2022,0.06588003933136677,1017
DE269,3,Germany,2022,0.08292682926829269,1435
DE26A,3,Germany,2022,0.07293497363796134,1138
DE26B,3,Germany,2022,0.13386727688787187,874
DE26C,3,Germany,2022,0.08601485148514851,1616
DE271,3,Germany,2022,0.1382138517618469,3292
DE272,3,Germany,2022,0.10267857142857142,448
DE273,3,Germany,2022,0.1354764638346728,871
DE274,3,Germany,2022,0.05326460481099656,582
DE275,3,Germany,2022,0.07828947368421052,1520
DE276,3,Germany,2022,0.09604957397366383,2582
DE277,3,Germany,2022,0.06911928651059086,897
DE278,3,Germany,2022,0.10293066476054324,1399
DE279,3,Germany,2022,0.08925318761384335,1647
DE27A,3,Germany,2022,0.08855721393034825,1005
DE27B,3,Germany,2022,0.07561307901907358,1468
DE27C,3,Germany,2022,0.06917850525015441,1619
DE27D,3,Germany,2022,0.0755813953488372,1376
DE27E,3,Germany,2022,0.06490264603095357,2003
DE300,3,Germany,2022,0.16567823104761545,52779
DE401,3,Germany,2022,0.07474747474747474,495
DE402,3,Germany,2022,0.10272277227722772,808
DE403,3,Germany,2022,0.1497005988023952,501
DE404,3,Germany,2022,0.1883915395966552,2033
DE405,3,Germany,2022,0.05087572977481234,1199
DE406,3,Germany,2022,0.10096426545660805,1764
DE407,3,Germany,2022,0.060221870047543584,631
DE408,3,Germany,2022,0.0711743772241993,1124
DE409,3,Germany,2022,0.06310319227913883,1347
DE40A,3,Germany,2022,0.07757404795486601,1418
DE40B,3,Germany,2022,0.06156156156156156,666
DE40C,3,Germany,2022,0.05387205387205387,1188
DE40D,3,Germany,2022,0.09142053445850915,711
DE40E,3,Germany,2022,0.08258337744838538,1889
DE40F,3,Germany,2022,0.0838095238095238,525
DE40G,3,Germany,2022,0.047217537942664416,593
DE40H,3,Germany,2022,0.08586448598130841,1713
DE40I,3,Germany,2022,0.21021377672209027,842
DE501,3,Germany,2022,0.11052631578947368,8362
DE502,3,Germany,2022,0.03826955074875208,601
DE600,3,Germany,2022,0.14415132435376318,37641
DE711,3,Germany,2022,0.22095779990516834,2109
DE712,3,Germany,2022,0.18541055193643066,13969
DE713,3,Germany,2022,0.09362389023405973,1239
DE714,3,Germany,2022,0.12334021835349661,3389
DE715,3,Germany,2022,0.08599324070597071,2663
DE716,3,Germany,2022,0.11249030256012413,2578
DE717,3,Germany,2022,0.12935089369708372,2126
DE718,3,Germany,2022,0.14540466392318244,3645
DE719,3,Germany,2022,0.0836511568777015,3933
DE71A,3,Germany,2022,0.1605673758865248,3525
DE71B,3,Germany,2022,0.055873925501432664,698
DE71C,3,Germany,2022,0.12410233393177737,4456
DE71D,3,Germany,2022,0.08783783783783784,1776
DE71E,3,Germany,2022,0.09231335049650607,2719
DE721,3,Germany,2022,0.09744214372716199,2463
DE722,3,Germany,2022,0.09533721898417985,2402
DE723,3,Germany,2022,0.10029154518950437,1715
DE724,3,Germany,2022,0.09220636663007684,1822
DE725,3,Germany,2022,0.07168458781362007,837
DE731,3,Germany,2022,0.11168954093705631,2113
DE732,3,Germany,2022,0.09163498098859316,2631
DE733,3,Germany,2022,0.0798611111111111,864
DE734,3,Germany,2022,0.07373271889400922,1519
DE735,3,Germany,2022,0.08605072463768115,1104
DE736,3,Germany,2022,0.09782608695652174,1288
DE737,3,Germany,2022,0.05320600272851296,733
DE803,3,Germany,2022,0.10493506493506494,1925
DE804,3,Germany,2022,0.08817204301075268,930
DE80J,3,Germany,2022,0.054583995760466346,1887
DE80K,3,Germany,2022,0.05367231638418079,2124
DE80L,3,Germany,2022,0.04410911201392919,1723
DE80M,3,Germany,2022,0.06702412868632708,1119
DE80N,3,Germany,2022,0.05878378378378379,1480
DE80O,3,Germany,2022,0.06372881355932203,1475
DE911,3,Germany,2022,0.11364458921462178,2763
DE912,3,Germany,2022,0.08908685968819599,449
DE913,3,Germany,2022,0.19658119658119658,702
DE914,3,Germany,2022,0.06923076923076923,780
DE916,3,Germany,2022,0.06127886323268206,1126
DE917,3,Germany,2022,0.10267857142857142,448
DE918,3,Germany,2022,0.07193515704154002,987
DE91A,3,Germany,2022,0.0535279805352798,822
DE91B,3,Germany,2022,0.11142857142857143,700
DE91C,3,Germany,2022,0.09469417833456154,2714
DE922,3,Germany,2022,0.0525328330206379,2665
DE923,3,Germany,2022,0.09538002980625931,1342
DE925,3,Germany,2022,0.06931567328918323,2265
DE926,3,Germany,2022,0.12681912681912683,481
DE927,3,Germany,2022,0.05099394987035436,1157
DE928,3,Germany,2022,0.07116382505559674,1350
DE929,3,Germany,2022,0.11117178967077547,12818
DE931,3,Germany,2022,0.12748756218905472,1608
DE932,3,Germany,2022,0.035623409669211195,786
DE933,3,Germany,2022,0.060763245646535756,2700
DE934,3,Germany,2022,0.03761755485893417,319
DE935,3,Germany,2022,0.08492822966507177,1672
DE936,3,Germany,2022,0.06142506142506143,814
DE937,3,Germany,2022,0.06316489361702128,1504
DE938,3,Germany,2022,0.060790273556231005,987
DE939,3,Germany,2022,0.0525328330206379,2132
DE93A,3,Germany,2022,0.056851311953352766,686
DE93B,3,Germany,2022,0.05003909304143862,1279
DE941,3,Germany,2022,0.06589147286821706,516
DE942,3,Germany,2022,0.06227758007117438,562
DE943,3,Germany,2022,0.10018050541516245,2216
DE944,3,Germany,2022,0.12417539774932092,2577
DE945,3,Germany,2022,0.034050179211469536,558
DE946,3,Germany,2022,0.04738154613466334,1604
DE947,3,Germany,2022,0.14985754985754987,1755
DE948,3,Germany,2022,0.06828811973807297,2138
DE949,3,Germany,2022,0.07002685395579426,4841
DE94A,3,Germany,2022,0.05612244897959184,784
DE94B,3,Germany,2022,0.0764609503003823,1834
DE94C,3,Germany,2022,0.1006066734074823,1978
DE94D,3,Germany,2022,0.07328767123287672,1460
DE94E,3,Germany,2022,0.07247796278158668,4084
DE94F,3,Germany,2022,0.06734154929577464,2272
DE94G,3,Germany,2022,0.1072961373390558,699
DE94H,3,Germany,2022,0.058823529411764705,425
DEA11,3,Germany,2022,0.16923305809715095,13444
DEA12,3,Germany,2022,0.09678522571819426,2924
DEA13,3,Germany,2022,0.15327257663628832,6035
DEA14,3,Germany,2022,0.08898876404494382,2225
DEA15,3,Germany,2022,0.08406432748538012,2736
DEA16,3,Germany,2022,0.078125,1600
DEA17,3,Germany,2022,0.072337575351641,1493
DEA18,3,Germany,2022,0.07240547063555913,1243
DEA19,3,Germany,2022,0.06867671691792294,1791
DEA1A,3,Germany,2022,0.08885630498533724,3410
DEA1B,3,Germany,2022,0.0684931506849315,3505
DEA1C,3,Germany,2022,0.10298645320197045,6496
DEA1D,3,Germany,2022,0.10228509249183895,4595
DEA1E,3,Germany,2022,0.07332749050540462,3424
DEA1F,3,Germany,2022,0.0728460185882944,3981
DEA22,3,Germany,2022,0.1757845043043599,3601
DEA23,3,Germany,2022,0.16674786845310596,16420
DEA24,3,Germany,2022,0.13757300454250487,1541
DEA26,3,Germany,2022,0.08501006036217304,1988
DEA27,3,Germany,2022,0.07760314341846758,4072
DEA28,3,Germany,2022,0.06792945787067277,1531
DEA29,3,Germany,2022,0.07622347336509311,2309
DEA2A,3,Germany,2022,0.08197905381003973,2769
DEA2B,3,Germany,2022,0.08819538670284939,2948
DEA2C,3,Germany,2022,0.10120102382358732,5079
DEA2D,3,Germany,2022,0.15513334495380862,5737
DEA31,3,Germany,2022,0.06404657933042213,687
DEA32,3,Germany,2022,0.08058124174372523,1514
DEA33,3,Germany,2022,0.12740384615384615,4576
DEA34,3,Germany,2022,0.06863455269829771,5522
DEA35,3,Germany,2022,0.07735925475901174,2470
DEA36,3,Germany,2022,0.06227544910179641,4175
DEA37,3,Germany,2022,0.0854637059152827,5359
DEA38,3,Germany,2022,0.07192154013803125,2753
DEA41,3,Germany,2022,0.10587079341685089,4071
DEA42,3,Germany,2022,0.09818106655642828,4838
DEA43,3,Germany,2022,0.05941233451727478,3097
DEA44,3,Germany,2022,0.06982343499197431,1246
DEA45,3,Germany,2022,0.07217090069284064,3464
DEA46,3,Germany,2022,0.07093377666943752,3609
DEA47,3,Germany,2022,0.11613566289825282,3892
DEA51,3,Germany,2022,0.1217866323907455,3112
DEA52,3,Germany,2022,0.11591111111111112,5625
DEA53,3,Germany,2022,0.06758448060075094,1598
DEA54,3,Germany,2022,0.0671462829736211,1251
DEA55,3,Germany,2022,0.08470588235294117,850
DEA56,3,Germany,2022,0.07480314960629922,3048
DEA57,3,Germany,2022,0.06609547123623011,3269
DEA58,3,Germany,2022,0.07740009186954525,4354
DEA59,3,Germany,2022,0.07035755478662054,1734
DEA5A,3,Germany,2022,0.09832366215344938,3102
DEA5B,3,Germany,2022,0.06649367499189102,3083
DEA5C,3,Germany,2022,0.09512044471896232,3238
DEB11,3,Germany,2022,0.12742382271468145,1444
DEB12,3,Germany,2022,0.07880220646178093,1269
DEB13,3,Germany,2022,0.06338028169014084,1136
DEB14,3,Germany,2022,0.06899224806201551,1290
DEB15,3,Germany,2022,0.09457364341085271,645
DEB17,3,Germany,2022,0.06922310756972111,2008
DEB18,3,Germany,2022,0.07911212293682413,1757
DEB1A,3,Germany,2022,0.05916473317865429,862
DEB1B,3,Germany,2022,0.07047872340425532,2256
DEB1C,3,Germany,2022,0.06261859582542695,527
DEB1D,3,Germany,2022,0.0691699604743083,1012
DEB21,3,Germany,2022,0.11225296442687747,1265
DEB22,3,Germany,2022,0.061694290976058934,1086
DEB23,3,Germany,2022,0.09563164108618655,847
DEB24,3,Germany,2022,0.06469500924214418,541
DEB25,3,Germany,2022,0.07568113017154389,991
DEB31,3,Germany,2022,0.11006289308176101,318
DEB32,3,Germany,2022,0.16969050160085378,937
DEB33,3,Germany,2022,0.11074380165289256,605
DEB34,3,Germany,2022,0.14246068455134134,1081
DEB35,3,Germany,2022,0.19841840402588065,2782
DEB36,3,Germany,2022,0.08419243986254296,582
DEB37,3,Germany,2022,0.08641975308641975,405
DEB38,3,Germany,2022,0.07567567567567568,555
DEB39,3,Germany,2022,0.10027855153203342,718
DEB3A,3,Germany,2022,0.08156028368794327,282
DEB3B,3,Germany,2022,0.07142857142857142,1064
